year,month,rank_ME,rank_R6_6,nstocks,ret_vw
1967,9,2,5,255,6.5913
1967,9,3,1,294,3.3990
1967,9,3,2,367,2.0812
1967,9,3,3,401,2.3961
1967,9,3,4,331,4.6205
1967,9,3,5,229,3.3260
1967,10,1,1,362,-2.9220
1967,10,1,2,421,-2.9088
1967,10,1,3,484,-2.0573
1967,10,1,4,518,-2.0235
1967,10,1,5,545,0.0895
1967,10,2,1,162,-3.8259
1967,10,2,2,221,-3.6265
1967,10,2,3,234,-3.3248
1967,10,2,4,260,-2.8048
1967,10,2,5,252,-1.2378
1967,10,3,1,282,-4.1943
1967,10,3,2,358,-3.5110
1967,10,3,3,371,-3.0614
1967,10,3,4,318,-0.2970
1967,10,3,5,224,-0.2457
1967,11,1,1,319,-0.6066
1967,11,1,2,394,-0.3289
1967,11,1,3,471,0.2335
1967,11,1,4,534,0.1651
1967,11,1,5,575,0.5836
1967,11,2,1,152,-0.1261
1967,11,2,2,222,0.8167
1967,11,2,3,244,0.7363
1967,11,2,4,255,0.6618
1967,11,2,5,262,2.0393
1967,11,3,1,280,1.1619
1967,11,3,2,360,-0.4815
1967,11,3,3,359,0.4138
1967,11,3,4,328,1.7153
1967,11,3,5,227,1.8424
1967,12,1,1,303,7.2886
1967,12,1,2,382,6.7602
1967,12,1,3,458,8.1775
1967,12,1,4,521,9.5563
1967,12,1,5,589,14.3854
1967,12,2,1,156,5.3945
1967,12,2,2,216,5.9119
1967,12,2,3,248,6.1224
1967,12,2,4,265,6.1745
1967,12,2,5,260,9.6394
1967,12,3,1,289,2.3858
1967,12,3,2,358,2.9502
1967,12,3,3,363,3.0755
1967,12,3,4,312,2.2400
1967,12,3,5,216,3.0902
1968,1,1,1,304,3.7015
1968,1,1,2,379,4.9065
1968,1,1,3,454,4.1928
1968,1,1,4,519,4.2876
1968,1,1,5,578,2.2896
1968,1,2,1,168,0.3130
1968,1,2,2,216,2.6374
1968,1,2,3,253,0.5028
1968,1,2,4,260,-1.2440
1968,1,2,5,261,-3.3447
1968,1,3,1,294,-1.9592
1968,1,3,2,363,-3.0391
1968,1,3,3,348,-4.9882
1968,1,3,4,297,-6.8687
1968,1,3,5,218,-7.4810
1968,2,1,1,331,-6.4741
1968,2,1,2,378,-4.0009
1968,2,1,3,442,-4.7507
1968,2,1,4,508,-5.1058
1968,2,1,5,571,-8.9039
1968,2,2,1,181,-4.4288
1968,2,2,2,216,-2.3782
1968,2,2,3,242,-3.4736
1968,2,2,4,254,-4.5753
1968,2,2,5,263,-8.7652
1968,2,3,1,294,-2.9997
1968,2,3,2,361,-2.3419
1968,2,3,3,370,-2.7177
1968,2,3,4,300,-2.8365
1968,2,3,5,214,-5.7336
1968,3,1,1,338,-2.7875
1968,3,1,2,386,-1.3956
1968,3,1,3,456,-1.4323
1968,3,1,4,509,-1.7194
1968,3,1,5,598,-0.8229
1968,3,2,1,194,-1.8853
1968,3,2,2,233,-2.1457
1968,3,2,3,239,-1.8153
1968,3,2,4,258,-0.6083
1968,3,2,5,268,-0.5029
1968,3,3,1,304,-0.9081
1968,3,3,2,379,-0.3988
1968,3,3,3,387,1.1359
1968,3,3,4,311,2.0479
1968,3,3,5,207,4.2207
1968,4,1,1,315,13.9407
1968,4,1,2,384,13.4768
1968,4,1,3,438,13.4751
1968,4,1,4,513,14.9386
1968,4,1,5,599,18.9215
1968,4,2,1,195,12.1130
1968,4,2,2,233,11.3952
1968,4,2,3,240,11.7189
1968,4,2,4,263,13.3325
1968,4,2,5,264,18.2965
1968,4,3,1,306,7.3210
1968,4,3,2,382,8.0171
1968,4,3,3,387,8.1181
1968,4,3,4,315,8.9973
1968,4,3,5,202,14.5021
1968,5,1,1,358,10.6460
1968,5,1,2,401,10.0300
1968,5,1,3,445,10.4657
1968,5,1,4,494,10.4355
1968,5,1,5,592,14.8382
1968,5,2,1,212,8.0350
1968,5,2,2,228,5.1972
1968,5,2,3,240,4.2591
1968,5,2,4,263,6.4983
1968,5,2,5,270,8.0832
1968,5,3,1,295,0.3878
1968,5,3,2,384,1.5133
1968,5,3,3,382,1.6671
1968,5,3,4,331,2.1037
1968,5,3,5,211,4.7803
1968,6,1,1,382,-0.3955
1968,6,1,2,394,1.2041
1968,6,1,3,453,2.4280
1968,6,1,4,532,1.3466
1968,6,1,5,574,0.1075
1968,6,2,1,215,-1.4542
1968,6,2,2,233,1.3203
1968,6,2,3,253,1.6693
1968,6,2,4,264,1.4350
1968,6,2,5,267,-0.7370
1968,6,3,1,291,0.4663
1968,6,3,2,385,2.1436
1968,6,3,3,389,1.5317
1968,6,3,4,343,0.3049
1968,6,3,5,214,0.3251
1968,7,1,1,368,-5.8504
1968,7,1,2,386,-2.8358
1968,7,1,3,446,-2.3763
1968,7,1,4,534,-2.2241
1968,7,1,5,594,-3.4665
1968,7,2,1,196,-5.3637
1968,7,2,2,245,-3.2208
1968,7,2,3,249,-2.1943
1968,7,2,4,253,-3.1134
1968,7,2,5,262,-3.8489
1968,7,3,1,284,-3.6858
1968,7,3,2,383,-1.6324
1968,7,3,3,391,-1.6348
1968,7,3,4,330,-0.8100
1968,7,3,5,212,-4.6222
1968,8,1,1,379,2.3381
1968,8,1,2,396,3.6349
1968,8,1,3,426,3.8940
1968,8,1,4,511,4.8382
1968,8,1,5,601,6.2203
1968,8,2,1,191,1.9332
1968,8,2,2,246,2.5634
1968,8,2,3,246,3.2005
1968,8,2,4,257,4.1856
1968,8,2,5,260,4.5465
1968,8,3,1,274,1.0974
1968,8,3,2,390,1.4257
1968,8,3,3,378,1.2915
1968,8,3,4,326,1.9696
1968,8,3,5,201,2.2892
1968,9,1,1,432,6.5133
1968,9,1,2,423,6.2516
1968,9,1,3,434,6.2335
1968,9,1,4,504,6.2263
1968,9,1,5,582,8.0490
1968,9,2,1,202,7.3221
1968,9,2,2,247,6.4587
1968,9,2,3,262,5.2073
1968,9,2,4,263,6.4260
1968,9,2,5,266,7.0385
1968,9,3,1,268,5.9939
1968,9,3,2,395,3.8403
1968,9,3,3,386,3.0755
1968,9,3,4,325,3.6965
1968,9,3,5,206,5.3838
1968,10,1,1,437,-0.4251
1968,10,1,2,411,1.0319
1968,10,1,3,429,0.4534
1968,10,1,4,479,0.7610
1968,10,1,5,569,-0.1398
1968,10,2,1,203,0.2261
1968,10,2,2,247,1.6692
1968,10,2,3,268,2.1694
1968,10,2,4,259,1.7057
1968,10,2,5,273,-0.1400
1968,10,3,1,268,1.7569
1968,10,3,2,382,2.4657
1968,10,3,3,394,0.0886
1968,10,3,4,335,-0.0155
1968,10,3,5,210,-0.6228
1968,11,1,1,412,7.0374
1968,11,1,2,358,6.7798
1968,11,1,3,420,6.4659
1968,11,1,4,477,6.6014
1968,11,1,5,572,7.8655
1968,11,2,1,208,8.8485
1968,11,2,2,222,7.4874
1968,11,2,3,263,7.7752
1968,11,2,4,264,7.1815
1968,11,2,5,265,8.2978
1968,11,3,1,288,7.3246
1968,11,3,2,389,4.3789
1968,11,3,3,395,5.6691
1968,11,3,4,329,5.9770
1968,11,3,5,197,7.0464
1968,12,1,1,417,2.1128
1968,12,1,2,363,3.0566
1968,12,1,3,397,2.1017
1968,12,1,4,482,1.9684
1968,12,1,5,559,2.8337
1968,12,2,1,206,-1.3480
1968,12,2,2,234,-0.7125
1968,12,2,3,266,-0.4699
1968,12,2,4,271,-0.8663
1968,12,2,5,278,-1.9004
1968,12,3,1,299,-4.1049
1968,12,3,2,391,-4.1263
1968,12,3,3,401,-3.4877
1968,12,3,4,346,-3.8504
1968,12,3,5,205,-3.5781
1969,1,1,1,481,-0.6416
1969,1,1,2,395,-0.3061
1969,1,1,3,423,-0.3529
1969,1,1,4,444,-1.3114
1969,1,1,5,533,-0.4916
1969,1,2,1,222,-0.8507
1969,1,2,2,252,-0.1727
1969,1,2,3,258,-1.0547
1969,1,2,4,269,-0.4436
1969,1,2,5,260,-1.9738
1969,1,3,1,297,-1.1996
1969,1,3,2,396,-0.0409
1969,1,3,3,411,-1.0506
1969,1,3,4,368,-0.9747
1969,1,3,5,234,-1.3500
1969,2,1,1,489,-10.9775
1969,2,1,2,411,-9.2859
1969,2,1,3,426,-8.3519
1969,2,1,4,442,-9.3830
1969,2,1,5,526,-10.8717
1969,2,2,1,220,-9.5500
1969,2,2,2,244,-8.0364
1969,2,2,3,258,-7.0133
1969,2,2,4,273,-7.8463
1969,2,2,5,257,-9.4416
1969,2,3,1,283,-4.9576
1969,2,3,2,396,-4.2984
1969,2,3,3,402,-4.4014
1969,2,3,4,368,-4.7615
1969,2,3,5,241,-7.2950
1969,3,1,1,486,0.1633
1969,3,1,2,415,0.4044
1969,3,1,3,415,0.5688
1969,3,1,4,466,2.4392
1969,3,1,5,529,4.6861
1969,3,2,1,215,-0.0425
1969,3,2,2,246,0.2638
1969,3,2,3,258,0.8505
1969,3,2,4,274,2.8932
1969,3,2,5,259,5.3073
1969,3,3,1,290,2.8625
1969,3,3,2,390,2.3356
1969,3,3,3,405,3.0976
1969,3,3,4,383,4.4925
1969,3,3,5,239,5.3338
1969,4,1,1,505,-1.6377
1969,4,1,2,437,-1.1592
1969,4,1,3,423,-0.6762
1969,4,1,4,468,0.5662
1969,4,1,5,513,-0.1236
1969,4,2,1,217,-0.7435
1969,4,2,2,258,-0.1891
1969,4,2,3,250,-0.3724
1969,4,2,4,274,0.3929
1969,4,2,5,259,2.2291
1969,4,3,1,269,2.9405
1969,4,3,2,391,1.9598
1969,4,3,3,398,2.0701
1969,4,3,4,379,1.4689
1969,4,3,5,249,2.6009
1969,5,1,1,526,-0.2353
1969,5,1,2,488,0.0317
1969,5,1,3,417,0.8284
1969,5,1,4,444,0.4103
1969,5,1,5,471,2.1577
1969,5,2,1,223,-1.1025
1969,5,2,2,263,-0.4772
1969,5,2,3,243,0.2885
1969,5,2,4,260,0.2085
1969,5,2,5,255,1.0968
1969,5,3,1,249,-0.6871
1969,5,3,2,379,0.3440
1969,5,3,3,387,0.4478
1969,5,3,4,382,1.3037
1969,5,3,5,256,1.1786
1969,6,1,1,565,-14.0915
1969,6,1,2,505,-12.2823
1969,6,1,3,439,-11.3607
1969,6,1,4,421,-11.8455
1969,6,1,5,444,-14.1554
1969,6,2,1,231,-12.7184
1969,6,2,2,274,-10.6976
1969,6,2,3,244,-9.3418
1969,6,2,4,258,-10.5086
1969,6,2,5,258,-12.3976
1969,6,3,1,231,-4.5745
1969,6,3,2,364,-5.5776
1969,6,3,3,391,-6.2365
1969,6,3,4,385,-6.2162
1969,6,3,5,276,-9.8349
1969,7,1,1,563,-12.3192
1969,7,1,2,506,-10.4054
1969,7,1,3,429,-10.9472
1969,7,1,4,425,-10.3766
1969,7,1,5,448,-11.1474
1969,7,2,1,230,-10.9805
1969,7,2,2,270,-9.2890
1969,7,2,3,252,-7.8854
1969,7,2,4,256,-7.6205
1969,7,2,5,250,-8.9421
1969,7,3,1,235,-7.8931
1969,7,3,2,355,-6.2280
1969,7,3,3,393,-5.5402
1969,7,3,4,399,-5.7718
1969,7,3,5,289,-6.5001
1969,8,1,1,613,4.3111
1969,8,1,2,553,4.0427
1969,8,1,3,434,3.9501
1969,8,1,4,407,4.4446
1969,8,1,5,422,5.7637
1969,8,2,1,223,6.1923
1969,8,2,2,289,4.9805
1969,8,2,3,255,4.2442
1969,8,2,4,257,5.7248
1969,8,2,5,238,8.3447
1969,8,3,1,217,5.6090
1969,8,3,2,346,3.8307
1969,8,3,3,403,3.6345
1969,8,3,4,413,5.2061
1969,8,3,5,306,6.7552
1969,9,1,1,661,-4.6569
1969,9,1,2,581,-2.6538
1969,9,1,3,436,-2.3794
1969,9,1,4,367,-2.1933
1969,9,1,5,355,-1.4394
1969,9,2,1,230,-1.1597
1969,9,2,2,266,-0.8128
1969,9,2,3,263,-1.4537
1969,9,2,4,245,-0.0584
1969,9,2,5,219,0.5270
1969,9,3,1,189,-2.9617
1969,9,3,2,322,-3.3243
1969,9,3,3,396,-3.0732
1969,9,3,4,415,-2.9425
1969,9,3,5,322,-2.5853
1969,10,1,1,673,13.3516
1969,10,1,2,583,10.1658
1969,10,1,3,418,8.1648
1969,10,1,4,346,8.7209
1969,10,1,5,322,8.8253
1969,10,2,1,238,11.0312
1969,10,2,2,273,7.3820
1969,10,2,3,259,7.4759
1969,10,2,4,256,7.1824
1969,10,2,5,205,6.8697
1969,10,3,1,165,8.6143
1969,10,3,2,300,5.7363
1969,10,3,3,378,5.0472
1969,10,3,4,409,4.1608
1969,10,3,5,325,5.2651
1969,11,1,1,687,-8.7131
1969,11,1,2,577,-6.8539
1969,11,1,3,408,-5.0869
1969,11,1,4,323,-4.7975
1969,11,1,5,296,-6.0332
1969,11,2,1,235,-7.0783
1969,11,2,2,276,-4.6232
1969,11,2,3,258,-4.2077
1969,11,2,4,248,-3.5901
1969,11,2,5,200,-3.0700
1969,11,3,1,160,-5.8870
1969,11,3,2,279,-4.2941
1969,11,3,3,366,-4.1637
1969,11,3,4,418,-3.1258
1969,11,3,5,337,-1.6123
1969,12,1,1,674,-10.7689
1969,12,1,2,573,-7.6579
1969,12,1,3,409,-6.6995
1969,12,1,4,340,-6.0135
1969,12,1,5,298,-3.9608
1969,12,2,1,237,-7.3627
1969,12,2,2,283,-6.1807
1969,12,2,3,260,-4.2191
1969,12,2,4,251,-3.7296
1969,12,2,5,203,-3.6199
1969,12,3,1,150,-4.9838
1969,12,3,2,270,-4.2768
1969,12,3,3,343,-2.7564
1969,12,3,4,421,-1.7106
1969,12,3,5,340,-0.0160
1970,1,1,1,698,-2.1956
1970,1,1,2,583,-2.1012
1970,1,1,3,394,-2.4917
1970,1,1,4,315,-3.6827
1970,1,1,5,238,-5.0816
1970,1,2,1,237,-8.3936
1970,1,2,2,289,-5.9687
1970,1,2,3,256,-5.2585
1970,1,2,4,259,-5.8027
1970,1,2,5,193,-5.7002
1970,1,3,1,140,-11.8698
1970,1,3,2,248,-9.2063
1970,1,3,3,343,-7.0951
1970,1,3,4,411,-7.4663
1970,1,3,5,348,-7.0131
1970,2,1,1,706,2.6878
1970,2,1,2,574,2.7969
1970,2,1,3,388,2.8375
1970,2,1,4,315,2.5108
1970,2,1,5,222,2.1373
1970,2,2,1,236,3.9584
1970,2,2,2,291,2.6059
1970,2,2,3,268,4.2707
1970,2,2,4,253,3.1927
1970,2,2,5,217,4.7123
1970,2,3,1,135,6.5261
1970,2,3,2,254,5.6304
1970,2,3,3,331,7.3255
1970,2,3,4,400,6.4145
1970,2,3,5,350,4.4605
1970,3,1,1,711,-3.4337
1970,3,1,2,583,-2.0808
1970,3,1,3,412,-2.9674
1970,3,1,4,372,-4.0816
1970,3,1,5,245,-6.3820
1970,3,2,1,230,-2.6270
1970,3,2,2,286,-0.7160
1970,3,2,3,258,-0.3865
1970,3,2,4,268,-0.9189
1970,3,2,5,228,-4.9067
1970,3,3,1,155,-2.3661
1970,3,3,2,274,1.4481
1970,3,3,3,333,1.9201
1970,3,3,4,388,1.4272
1970,3,3,5,335,-2.5884
1970,4,1,1,710,-19.0929
1970,4,1,2,582,-15.9677
1970,4,1,3,408,-14.9733
1970,4,1,4,376,-17.2003
1970,4,1,5,255,-21.4685
1970,4,2,1,224,-18.3559
1970,4,2,2,284,-13.7346
1970,4,2,3,276,-12.2558
1970,4,2,4,261,-14.5535
1970,4,2,5,225,-18.7871
1970,4,3,1,162,-11.0366
1970,4,3,2,282,-8.0558
1970,4,3,3,345,-8.6635
1970,4,3,4,389,-9.6169
1970,4,3,5,319,-10.7545
1970,5,1,1,706,-8.0736
1970,5,1,2,614,-9.1243
1970,5,1,3,424,-9.9526
1970,5,1,4,384,-10.8800
1970,5,1,5,269,-11.9028
1970,5,2,1,225,-11.1850
1970,5,2,2,273,-9.4073
1970,5,2,3,279,-8.6472
1970,5,2,4,263,-9.3843
1970,5,2,5,232,-10.8503
1970,5,3,1,159,-2.8712
1970,5,3,2,288,-1.8158
1970,5,3,3,364,-6.1012
1970,5,3,4,397,-7.1206
1970,5,3,5,326,-7.7667
1970,6,1,1,739,-11.3801
1970,6,1,2,639,-8.6454
1970,6,1,3,441,-6.8103
1970,6,1,4,361,-6.6261
1970,6,1,5,258,-6.6548
1970,6,2,1,250,-9.8384
1970,6,2,2,284,-8.2112
1970,6,2,3,295,-6.2540
1970,6,2,4,266,-5.9127
1970,6,2,5,237,-5.8650
1970,6,3,1,166,-7.4941
1970,6,3,2,303,-4.6690
1970,6,3,3,391,-6.0071
1970,6,3,4,419,-4.6998
1970,6,3,5,368,-3.5928
1970,7,1,1,750,3.7566
1970,7,1,2,662,3.8406
1970,7,1,3,457,4.0225
1970,7,1,4,352,5.8524
1970,7,1,5,256,4.8223
1970,7,2,1,250,8.3445
1970,7,2,2,291,8.8123
1970,7,2,3,303,7.6678
1970,7,2,4,255,6.7025
1970,7,2,5,230,6.1742
1970,7,3,1,169,11.5753
1970,7,3,2,315,9.8385
1970,7,3,3,394,7.3472
1970,7,3,4,439,6.4909
1970,7,3,5,379,5.7970
1970,8,1,1,717,7.1328
1970,8,1,2,673,5.7760
1970,8,1,3,484,5.7083
1970,8,1,4,362,4.4440
1970,8,1,5,271,4.3296
1970,8,2,1,255,11.6691
1970,8,2,2,288,7.6344
1970,8,2,3,292,5.6496
1970,8,2,4,245,4.0387
1970,8,2,5,218,3.0155
1970,8,3,1,167,9.1146
1970,8,3,2,313,7.0777
1970,8,3,3,402,5.8373
1970,8,3,4,440,3.5470
1970,8,3,5,375,3.4667
1970,9,1,1,733,19.9430
1970,9,1,2,691,13.8611
1970,9,1,3,466,10.5124
1970,9,1,4,325,10.7027
1970,9,1,5,245,11.4805
1970,9,2,1,262,19.6992
1970,9,2,2,300,11.6253
1970,9,2,3,294,8.0110
1970,9,2,4,230,6.7374
1970,9,2,5,201,6.8267
1970,9,3,1,162,8.9766
1970,9,3,2,297,6.2545
1970,9,3,3,375,4.8629
1970,9,3,4,434,3.0517
1970,9,3,5,384,2.5466
1970,10,1,1,746,-12.0370
1970,10,1,2,683,-7.2155
1970,10,1,3,447,-3.1465
1970,10,1,4,306,-2.0549
1970,10,1,5,229,-0.2486
1970,10,2,1,264,-10.4556
1970,10,2,2,304,-4.5778
1970,10,2,3,290,-2.9044
1970,10,2,4,224,-1.7631
1970,10,2,5,185,-0.8295
1970,10,3,1,155,-7.9590
1970,10,3,2,289,-1.9210
1970,10,3,3,385,-0.9015
1970,10,3,4,422,-0.6195
1970,10,3,5,361,-0.8165
1970,11,1,1,755,-3.4627
1970,11,1,2,679,-1.1528
1970,11,1,3,451,-0.0179
1970,11,1,4,314,-0.1602
1970,11,1,5,216,0.4115
1970,11,2,1,269,0.8473
1970,11,2,2,305,2.3520
1970,11,2,3,282,3.5376
1970,11,2,4,226,3.9538
1970,11,2,5,189,4.3446
1970,11,3,1,153,4.7165
1970,11,3,2,296,4.7100
1970,11,3,3,404,4.6714
1970,11,3,4,425,6.1774
1970,11,3,5,355,5.7614
1970,12,1,1,739,8.4822
1970,12,1,2,697,8.8273
1970,12,1,3,471,9.6745
1970,12,1,4,345,11.4174
1970,12,1,5,258,9.9509
1970,12,2,1,261,7.9783
1970,12,2,2,313,9.1481
1970,12,2,3,279,8.9389
1970,12,2,4,246,8.7791
1970,12,2,5,216,7.3904
1970,12,3,1,156,6.2981
1970,12,3,2,314,6.9070
1970,12,3,3,411,6.9481
1970,12,3,4,445,5.6329
1970,12,3,5,349,4.6641
1971,1,1,1,748,18.5400
1971,1,1,2,721,15.8981
1971,1,1,3,479,14.0837
1971,1,1,4,356,12.7678
1971,1,1,5,271,10.7342
1971,1,2,1,249,12.3716
1971,1,2,2,310,10.7206
1971,1,2,3,279,9.2210
1971,1,2,4,263,8.8563
1971,1,2,5,240,8.3984
1971,1,3,1,162,10.0054
1971,1,3,2,315,5.9234
1971,1,3,3,417,4.2675
1971,1,3,4,442,4.6451
1971,1,3,5,345,2.8573
1971,2,1,1,794,6.2916
1971,2,1,2,683,6.1524
1971,2,1,3,450,5.4317
1971,2,1,4,361,4.3370
1971,2,1,5,278,6.1097
1971,2,2,1,247,2.7670
1971,2,2,2,304,2.8263
1971,2,2,3,277,2.1847
1971,2,2,4,266,2.9503
1971,2,2,5,247,3.3729
1971,2,3,1,168,0.4886
1971,2,3,2,347,0.0282
1971,2,3,3,435,1.3307
1971,2,3,4,451,1.0759
1971,2,3,5,347,3.6053
1971,3,1,1,783,4.9594
1971,3,1,2,667,5.9042
1971,3,1,3,491,5.3303
1971,3,1,4,432,6.1496
1971,3,1,5,379,8.0319
1971,3,2,1,249,5.8998
1971,3,2,2,272,4.7916
1971,3,2,3,269,4.8225
1971,3,2,4,289,6.3391
1971,3,2,5,276,6.7601
1971,3,3,1,222,6.0471
1971,3,3,2,383,3.7730
1971,3,3,3,457,4.4332
1971,3,3,4,443,3.6565
1971,3,3,5,338,4.9596
1971,4,1,1,739,1.7541
1971,4,1,2,631,2.3673
1971,4,1,3,527,2.2922
1971,4,1,4,479,1.4480
1971,4,1,5,464,1.9236
1971,4,2,1,226,2.4693
1971,4,2,2,251,3.7865
1971,4,2,3,256,2.3701
1971,4,2,4,282,4.0429
1971,4,2,5,286,4.2589
1971,4,3,1,250,4.3352
1971,4,3,2,393,2.9197
1971,4,3,3,444,2.5140
1971,4,3,4,433,5.2977
1971,4,3,5,315,5.3325
1971,5,1,1,745,-7.9960
1971,5,1,2,617,-5.9275
1971,5,1,3,521,-5.6640
1971,5,1,4,503,-6.9194
1971,5,1,5,491,-4.9784
1971,5,2,1,224,-5.7420
1971,5,2,2,257,-4.2827
1971,5,2,3,255,-4.2461
1971,5,2,4,282,-4.1895
1971,5,2,5,291,-3.4749
1971,5,3,1,245,-3.5214
1971,5,3,2,386,-3.2459
1971,5,3,3,456,-4.1090
1971,5,3,4,426,-3.1394
1971,5,3,5,299,-2.3838
1971,6,1,1,730,-4.4648
1971,6,1,2,602,-3.1874
1971,6,1,3,533,-2.5698
1971,6,1,4,517,-1.9980
1971,6,1,5,518,-2.0879
1971,6,2,1,228,-3.5989
1971,6,2,2,249,-1.1683
1971,6,2,3,267,-0.5597
1971,6,2,4,286,-0.0973
1971,6,2,5,302,1.3393
1971,6,3,1,267,-0.9724
1971,6,3,2,390,0.3942
1971,6,3,3,456,0.1991
1971,6,3,4,422,1.1182
1971,6,3,5,296,1.6064
1971,7,1,1,665,-7.2296
1971,7,1,2,573,-4.7093
1971,7,1,3,548,-4.9070
1971,7,1,4,540,-6.1021
1971,7,1,5,555,-7.9919
1971,7,2,1,219,-5.2414
1971,7,2,2,264,-3.9183
1971,7,2,3,268,-4.9706
1971,7,2,4,288,-4.2709
1971,7,2,5,299,-6.0140
1971,7,3,1,276,-3.8702
1971,7,3,2,377,-2.9941
1971,7,3,3,443,-4.2444
1971,7,3,4,370,-5.3718
1971,7,3,5,265,-5.8756
1971,8,1,1,565,2.4100
1971,8,1,2,549,4.0358
1971,8,1,3,576,3.9280
1971,8,1,4,562,3.9102
1971,8,1,5,563,5.6747
1971,8,2,1,217,3.5530
1971,8,2,2,264,3.2088
1971,8,2,3,280,3.5440
1971,8,2,4,297,5.5554
1971,8,2,5,271,6.9657
1971,8,3,1,283,1.8725
1971,8,3,2,366,2.9998
1971,8,3,3,420,4.8471
1971,8,3,4,352,6.0899
1971,8,3,5,248,7.0770
1971,9,1,1,629,-2.5322
1971,9,1,2,560,-0.8848
1971,9,1,3,573,-0.8523
1971,9,1,4,546,-0.2858
1971,9,1,5,537,1.6637
1971,9,2,1,222,-1.7207
1971,9,2,2,282,-1.5425
1971,9,2,3,270,-1.1153
