year,month,rank_ME,rank_ILR_6,nstocks,ret_vw
1967,9,3,3,470,3.8225
1967,9,3,4,455,3.9137
1967,9,3,5,216,4.6050
1967,10,1,1,514,-3.4063
1967,10,1,2,630,-2.7646
1967,10,1,3,807,-1.5437
1967,10,1,4,802,-2.5340
1967,10,1,5,514,-0.9806
1967,10,2,1,278,-2.4338
1967,10,2,2,345,-4.1570
1967,10,2,3,408,-2.2900
1967,10,2,4,390,-1.5946
1967,10,2,5,220,-0.6155
1967,10,3,1,366,-4.0891
1967,10,3,2,509,-3.1930
1967,10,3,3,473,-2.7791
1967,10,3,4,455,-1.7275
1967,10,3,5,191,-1.2820
1967,11,1,1,534,0.3042
1967,11,1,2,602,0.3885
1967,11,1,3,838,-0.6183
1967,11,1,4,837,0.3531
1967,11,1,5,412,0.2143
1967,11,2,1,306,-0.4765
1967,11,2,2,339,1.3442
1967,11,2,3,421,0.7685
1967,11,2,4,401,1.0174
1967,11,2,5,181,1.4081
1967,11,3,1,410,0.9058
1967,11,3,2,500,0.7254
1967,11,3,3,485,0.0606
1967,11,3,4,457,-0.0310
1967,11,3,5,160,0.9229
1967,12,1,1,380,7.3914
1967,12,1,2,662,9.0943
1967,12,1,3,819,10.6613
1967,12,1,4,840,9.9551
1967,12,1,5,396,10.4937
1967,12,2,1,248,5.9539
1967,12,2,2,356,5.8433
1967,12,2,3,401,6.8833
1967,12,2,4,411,7.8873
1967,12,2,5,215,10.6113
1967,12,3,1,352,3.4593
1967,12,3,2,519,2.5254
1967,12,3,3,457,2.9897
1967,12,3,4,463,3.9134
1967,12,3,5,256,4.7284
1968,1,1,1,426,2.9169
1968,1,1,2,632,2.5968
1968,1,1,3,833,4.2323
1968,1,1,4,821,3.8649
1968,1,1,5,414,3.7533
1968,1,2,1,256,-0.3185
1968,1,2,2,333,-1.6199
1968,1,2,3,421,-1.4143
1968,1,2,4,396,-1.7365
1968,1,2,5,218,-1.9314
1968,1,3,1,360,-4.3834
1968,1,3,2,494,-4.0650
1968,1,3,3,549,-4.0792
1968,1,3,4,420,-4.8882
1968,1,3,5,258,-4.8553
1968,2,1,1,472,-7.0915
1968,2,1,2,685,-5.9015
1968,2,1,3,753,-7.8742
1968,2,1,4,755,-6.6916
1968,2,1,5,469,-3.9706
1968,2,2,1,279,-5.6653
1968,2,2,2,365,-5.6975
1968,2,2,3,398,-5.4863
1968,2,2,4,366,-4.7978
1968,2,2,5,239,-4.9444
1968,2,3,1,377,-4.1690
1968,2,3,2,528,-2.8917
1968,2,3,3,538,-3.9852
1968,2,3,4,480,-5.5072
1968,2,3,5,275,-4.4002
1968,3,1,1,575,-1.6723
1968,3,1,2,772,-1.9148
1968,3,1,3,728,-2.0572
1968,3,1,4,679,-1.5208
1968,3,1,5,467,-1.5032
1968,3,2,1,318,-1.4740
1968,3,2,2,398,-0.9496
1968,3,2,3,380,-1.0706
1968,3,2,4,328,-1.4497
1968,3,2,5,234,-1.2018
1968,3,3,1,392,1.7421
1968,3,3,2,576,1.8536
1968,3,3,3,509,1.2133
1968,3,3,4,462,1.4797
1968,3,3,5,264,0.4986
1968,4,1,1,571,15.3785
1968,4,1,2,798,14.6439
1968,4,1,3,686,16.3649
1968,4,1,4,617,14.8718
1968,4,1,5,523,15.8029
1968,4,2,1,327,16.0348
1968,4,2,2,400,13.0855
1968,4,2,3,363,15.3008
1968,4,2,4,311,13.8675
1968,4,2,5,256,15.2473
1968,4,3,1,383,11.4054
1968,4,3,2,567,10.1164
1968,4,3,3,478,10.2025
1968,4,3,4,446,10.5529
1968,4,3,5,296,11.3411
1968,5,1,1,539,13.8611
1968,5,1,2,786,11.3603
1968,5,1,3,776,12.5523
1968,5,1,4,757,12.4882
1968,5,1,5,522,14.4220
1968,5,2,1,301,5.4476
1968,5,2,2,373,6.8367
1968,5,2,3,385,6.6736
1968,5,2,4,365,7.5681
1968,5,2,5,256,6.4971
1968,5,3,1,378,2.6637
1968,5,3,2,481,3.9203
1968,5,3,3,532,3.0115
1968,5,3,4,520,3.3494
1968,5,3,5,296,4.3587
1968,6,1,1,569,0.7410
1968,6,1,2,737,0.2352
1968,6,1,3,775,0.8413
1968,6,1,4,806,0.8336
1968,6,1,5,525,0.6976
1968,6,2,1,325,0.8048
1968,6,2,2,343,-0.5767
1968,6,2,3,385,0.2719
1968,6,2,4,393,-0.5127
1968,6,2,5,258,0.7071
1968,6,3,1,396,-0.8337
1968,6,3,2,466,0.6399
1968,6,3,3,529,-0.4309
1968,6,3,4,545,0.3924
1968,6,3,5,304,-0.4856
1968,7,1,1,556,-2.7945
1968,7,1,2,811,-3.8011
1968,7,1,3,748,-3.6407
1968,7,1,4,736,-4.3440
1968,7,1,5,522,-3.3664
1968,7,2,1,306,-3.8989
1968,7,2,2,390,-4.0259
1968,7,2,3,358,-3.5505
1968,7,2,4,362,-4.2739
1968,7,2,5,266,-2.4295
1968,7,3,1,381,-5.5462
1968,7,3,2,496,-4.8559
1968,7,3,3,438,-4.0896
1968,7,3,4,501,-4.3455
1968,7,3,5,305,-5.1071
1968,8,1,1,526,3.5226
1968,8,1,2,760,3.9961
1968,8,1,3,793,4.3100
1968,8,1,4,759,3.5399
1968,8,1,5,572,4.8617
1968,8,2,1,292,2.8092
1968,8,2,2,360,2.8203
1968,8,2,3,384,3.2562
1968,8,2,4,347,4.1236
1968,8,2,5,291,4.2314
1968,8,3,1,358,0.6493
1968,8,3,2,459,1.2999
1968,8,3,3,473,2.7244
1968,8,3,4,452,2.3127
1968,8,3,5,387,2.4268
1968,9,1,1,534,7.8442
1968,9,1,2,723,6.6707
1968,9,1,3,804,7.4880
1968,9,1,4,765,7.1184
1968,9,1,5,487,8.8250
1968,9,2,1,294,6.5387
1968,9,2,2,388,5.9159
1968,9,2,3,387,7.2013
1968,9,2,4,357,6.4582
1968,9,2,5,256,7.6643
1968,9,3,1,368,6.5913
1968,9,3,2,518,5.0360
1968,9,3,3,486,5.8114
1968,9,3,4,453,5.5320
1968,9,3,5,352,6.9180
1968,10,1,1,511,-0.9135
1968,10,1,2,755,-0.3064
1968,10,1,3,825,0.2944
1968,10,1,4,795,0.3519
1968,10,1,5,459,0.1510
1968,10,2,1,282,0.2863
1968,10,2,2,397,0.7038
1968,10,2,3,381,0.7718
1968,10,2,4,376,0.7760
1968,10,2,5,245,-0.0554
1968,10,3,1,384,-0.1560
1968,10,3,2,520,-0.4654
1968,10,3,3,483,0.3812
1968,10,3,4,463,0.8183
1968,10,3,5,330,0.6748
1968,11,1,1,549,5.3639
1968,11,1,2,757,6.9059
1968,11,1,3,828,6.4025
1968,11,1,4,695,6.1666
1968,11,1,5,470,6.3186
1968,11,2,1,296,8.8874
1968,11,2,2,394,7.4918
1968,11,2,3,424,7.9738
1968,11,2,4,338,7.8500
1968,11,2,5,247,7.8516
1968,11,3,1,365,7.2099
1968,11,3,2,495,6.4641
1968,11,3,3,569,5.0667
1968,11,3,4,423,5.9352
1968,11,3,5,359,5.8611
1968,12,1,1,590,4.0551
1968,12,1,2,758,2.0866
1968,12,1,3,803,2.9158
1968,12,1,4,733,3.3707
1968,12,1,5,489,3.0698
1968,12,2,1,305,-0.3282
1968,12,2,2,381,-0.8802
1968,12,2,3,419,-0.4601
1968,12,2,4,384,-0.4607
1968,12,2,5,256,0.0408
1968,12,3,1,391,-2.4569
1968,12,3,2,490,-3.1398
1968,12,3,3,567,-3.3830
1968,12,3,4,510,-2.2134
1968,12,3,5,372,-3.1308
1969,1,1,1,624,-1.1387
1969,1,1,2,703,-1.1387
1969,1,1,3,844,-1.1421
1969,1,1,4,779,-0.3086
1969,1,1,5,510,0.6617
1969,1,2,1,327,-1.2323
1969,1,2,2,355,-0.9884
1969,1,2,3,431,-0.8120
1969,1,2,4,395,-0.7732
1969,1,2,5,287,-2.2943
1969,1,3,1,428,-1.5781
1969,1,3,2,482,-2.0726
1969,1,3,3,571,-1.5417
1969,1,3,4,514,-0.5557
1969,1,3,5,387,-1.3838
1969,2,1,1,601,-9.8913
1969,2,1,2,730,-10.3410
1969,2,1,3,815,-10.3844
1969,2,1,4,755,-9.2830
1969,2,1,5,462,-9.7470
1969,2,2,1,304,-8.1629
1969,2,2,2,378,-9.0620
1969,2,2,3,413,-8.9146
1969,2,2,4,385,-8.9021
1969,2,2,5,261,-9.7385
1969,2,3,1,396,-7.1483
1969,2,3,2,521,-5.6370
1969,2,3,3,538,-5.8044
1969,2,3,4,500,-5.9043
1969,2,3,5,321,-7.3022
1969,3,1,1,655,1.0564
1969,3,1,2,692,2.7883
1969,3,1,3,687,1.4157
1969,3,1,4,693,1.7271
1969,3,1,5,537,1.6940
1969,3,2,1,323,0.3017
1969,3,2,2,326,2.3070
1969,3,2,3,346,2.9466
1969,3,2,4,368,1.3199
1969,3,2,5,302,1.7492
1969,3,3,1,418,1.8048
1969,3,3,2,411,1.7420
1969,3,3,3,464,1.8375
1969,3,3,4,481,1.9245
1969,3,3,5,392,2.0333
1969,4,1,1,635,-0.3190
1969,4,1,2,606,-0.4218
1969,4,1,3,718,-0.8341
1969,4,1,4,701,-0.6602
1969,4,1,5,486,-0.1809
1969,4,2,1,297,-0.8765
1969,4,2,2,313,-0.5714
1969,4,2,3,361,1.6512
1969,4,2,4,380,0.4223
1969,4,2,5,288,1.8180
1969,4,3,1,314,0.9399
1969,4,3,2,416,0.3531
1969,4,3,3,485,1.1282
1969,4,3,4,509,0.9114
1969,4,3,5,380,1.5434
1969,5,1,1,605,0.6032
1969,5,1,2,734,1.2346
1969,5,1,3,728,1.0286
1969,5,1,4,699,0.2174
1969,5,1,5,539,2.9356
1969,5,2,1,284,-2.2487
1969,5,2,2,376,-2.1704
1969,5,2,3,366,0.6462
1969,5,2,4,361,-1.0807
1969,5,2,5,305,0.2646
1969,5,3,1,304,-1.2580
1969,5,3,2,488,-0.6661
1969,5,3,3,490,-0.9519
1969,5,3,4,458,-0.4328
1969,5,3,5,429,0.2355
1969,6,1,1,547,-12.7426
1969,6,1,2,761,-12.7737
1969,6,1,3,792,-12.4596
1969,6,1,4,722,-11.7537
1969,6,1,5,549,-13.1590
1969,6,2,1,261,-11.6603
1969,6,2,2,394,-12.1159
1969,6,2,3,395,-11.3464
1969,6,2,4,374,-10.3490
1969,6,2,5,307,-11.7446
1969,6,3,1,248,-9.1276
1969,6,3,2,496,-8.4277
1969,6,3,3,502,-8.4703
1969,6,3,4,462,-7.3221
1969,6,3,5,434,-7.5349
1969,7,1,1,537,-12.9060
1969,7,1,2,601,-12.0754
1969,7,1,3,812,-11.5544
1969,7,1,4,702,-10.1252
1969,7,1,5,528,-10.8748
1969,7,2,1,250,-10.4196
1969,7,2,2,344,-9.0796
1969,7,2,3,401,-8.1112
1969,7,2,4,384,-7.9829
1969,7,2,5,306,-8.8846
1969,7,3,1,230,-6.7858
1969,7,3,2,436,-7.8139
1969,7,3,3,515,-6.2543
1969,7,3,4,476,-4.9945
1969,7,3,5,434,-6.0140
1969,8,1,1,441,5.2707
1969,8,1,2,699,4.4987
1969,8,1,3,826,4.6943
1969,8,1,4,654,4.0295
1969,8,1,5,422,5.9685
1969,8,2,1,224,4.7723
1969,8,2,2,378,4.5436
1969,8,2,3,408,6.4260
1969,8,2,4,368,6.2814
1969,8,2,5,246,8.5238
1969,8,3,1,196,7.3186
1969,8,3,2,476,5.2668
1969,8,3,3,524,5.5686
1969,8,3,4,445,5.8743
1969,8,3,5,372,6.9927
1969,9,1,1,474,-2.4629
1969,9,1,2,742,-3.3399
1969,9,1,3,868,-3.0302
1969,9,1,4,719,-2.6388
1969,9,1,5,447,-1.1612
1969,9,2,1,271,1.4898
1969,9,2,2,393,0.4585
1969,9,2,3,416,-0.4090
1969,9,2,4,393,0.8790
1969,9,2,5,247,1.4224
1969,9,3,1,320,-1.1363
1969,9,3,2,492,-1.6906
1969,9,3,3,554,-0.7272
1969,9,3,4,499,0.1761
1969,9,3,5,374,-0.5639
1969,10,1,1,482,9.5371
1969,10,1,2,733,8.1405
1969,10,1,3,833,10.9914
1969,10,1,4,688,12.1231
1969,10,1,5,480,10.8119
1969,10,2,1,284,6.4652
1969,10,2,2,356,7.2269
1969,10,2,3,418,7.1109
1969,10,2,4,375,8.6793
1969,10,2,5,251,10.3775
1969,10,3,1,365,7.2721
1969,10,3,2,405,6.6961
1969,10,3,3,532,7.2597
1969,10,3,4,494,7.4579
1969,10,3,5,378,6.5458
1969,11,1,1,490,-6.4713
1969,11,1,2,731,-8.1827
1969,11,1,3,809,-6.3150
1969,11,1,4,720,-6.7813
1969,11,1,5,481,-6.7547
1969,11,2,1,294,-5.1145
1969,11,2,2,367,-4.8520
1969,11,2,3,413,-5.0666
1969,11,2,4,376,-3.0553
1969,11,2,5,256,-3.1429
1969,11,3,1,383,-3.3163
1969,11,3,2,409,-3.5517
1969,11,3,3,525,-3.0497
1969,11,3,4,499,-2.1991
1969,11,3,5,380,-1.6033
1969,12,1,1,526,-7.8793
1969,12,1,2,812,-8.7927
1969,12,1,3,827,-7.7459
1969,12,1,4,748,-7.0402
1969,12,1,5,466,-6.5884
1969,12,2,1,300,-5.2778
1969,12,2,2,394,-6.4155
1969,12,2,3,388,-4.6427
1969,12,2,4,387,-5.2347
1969,12,2,5,241,-5.3222
1969,12,3,1,391,-0.6587
1969,12,3,2,431,-2.2137
1969,12,3,3,446,-0.9338
1969,12,3,4,505,-1.0839
1969,12,3,5,339,0.7770
1970,1,1,1,496,-2.7620
1970,1,1,2,792,-2.1662
1970,1,1,3,868,-2.9408
1970,1,1,4,731,-4.2168
1970,1,1,5,349,-4.0394
1970,1,2,1,282,-6.2552
1970,1,2,2,377,-6.1252
1970,1,2,3,402,-7.4642
1970,1,2,4,371,-7.7761
1970,1,2,5,205,-3.7362
1970,1,3,1,366,-10.6709
1970,1,3,2,429,-7.5617
1970,1,3,3,438,-6.9683
1970,1,3,4,480,-7.5610
1970,1,3,5,287,-7.8381
1970,2,1,1,499,0.7597
1970,2,1,2,910,2.4664
1970,2,1,3,899,2.9830
1970,2,1,4,676,2.5087
1970,2,1,5,337,3.3792
1970,2,2,1,281,3.0190
1970,2,2,2,433,2.8551
1970,2,2,3,415,2.7903
1970,2,2,4,346,5.6292
1970,2,2,5,172,2.2377
1970,2,3,1,385,4.5258
1970,2,3,2,479,6.4806
1970,2,3,3,492,6.5118
1970,2,3,4,434,5.1800
1970,2,3,5,209,4.7673
1970,3,1,1,464,-3.6514
1970,3,1,2,840,-3.4164
1970,3,1,3,851,-3.9825
1970,3,1,4,720,-3.6814
1970,3,1,5,503,-4.8529
1970,3,2,1,271,-2.8802
1970,3,2,2,403,-2.3607
1970,3,2,3,394,-3.6836
1970,3,2,4,361,-2.2348
1970,3,2,5,280,-3.5326
1970,3,3,1,367,-2.3114
1970,3,3,2,422,-0.6082
1970,3,3,3,458,-0.5429
1970,3,3,4,452,-1.9377
1970,3,3,5,366,-3.3464
1970,4,1,1,390,-20.3841
1970,4,1,2,812,-19.1130
1970,4,1,3,868,-17.9984
1970,4,1,4,770,-17.0508
1970,4,1,5,603,-17.5030
1970,4,2,1,227,-18.6105
1970,4,2,2,388,-16.0763
1970,4,2,3,393,-15.7840
1970,4,2,4,389,-16.8916
1970,4,2,5,315,-17.5631
1970,4,3,1,340,-14.8649
1970,4,3,2,408,-12.4192
1970,4,3,3,469,-11.0974
1970,4,3,4,527,-12.6068
1970,4,3,5,421,-12.8710
1970,5,1,1,420,-10.4679
1970,5,1,2,759,-9.4854
1970,5,1,3,781,-9.5832
1970,5,1,4,733,-7.5660
1970,5,1,5,568,-8.1701
1970,5,2,1,246,-10.4373
1970,5,2,2,359,-11.5444
1970,5,2,3,351,-10.2639
1970,5,2,4,385,-9.6636
1970,5,2,5,320,-8.5749
1970,5,3,1,327,-9.8852
1970,5,3,2,379,-8.8324
1970,5,3,3,437,-8.5028
1970,5,3,4,499,-7.7368
1970,5,3,5,428,-6.8199
1970,6,1,1,509,-9.4820
1970,6,1,2,668,-9.9346
1970,6,1,3,828,-9.1774
1970,6,1,4,795,-7.5882
1970,6,1,5,585,-10.3334
1970,6,2,1,225,-9.4781
1970,6,2,2,302,-8.9343
1970,6,2,3,374,-5.8748
1970,6,2,4,402,-7.4777
1970,6,2,5,345,-6.1668
1970,6,3,1,256,-4.6986
1970,6,3,2,304,-7.9394
1970,6,3,3,466,-4.6271
1970,6,3,4,549,-4.6322
1970,6,3,5,468,-3.7179
1970,7,1,1,458,2.2183
1970,7,1,2,686,3.3581
1970,7,1,3,773,3.7126
1970,7,1,4,802,5.3191
1970,7,1,5,542,5.2507
1970,7,2,1,211,7.4517
1970,7,2,2,300,6.7879
1970,7,2,3,389,5.2819
1970,7,2,4,415,8.5141
1970,7,2,5,313,6.9577
1970,7,3,1,242,8.1901
1970,7,3,2,317,8.0622
1970,7,3,3,529,6.8440
1970,7,3,4,547,6.7604
1970,7,3,5,447,6.3865
1970,8,1,1,449,7.6175
1970,8,1,2,712,6.5622
1970,8,1,3,868,5.6480
1970,8,1,4,810,5.0008
1970,8,1,5,670,6.7786
1970,8,2,1,197,5.5225
1970,8,2,2,309,7.3935
1970,8,2,3,405,5.5443
1970,8,2,4,398,5.9347
1970,8,2,5,370,5.3076
1970,8,3,1,206,6.9551
1970,8,3,2,328,5.5729
1970,8,3,3,518,4.0462
1970,8,3,4,562,4.1627
1970,8,3,5,499,3.6269
1970,9,1,1,489,17.3502
1970,9,1,2,692,16.2428
1970,9,1,3,867,15.0577
1970,9,1,4,791,13.8323
1970,9,1,5,760,13.3456
1970,9,2,1,216,17.7103
1970,9,2,2,284,12.6514
1970,9,2,3,408,11.3829
1970,9,2,4,388,10.8342
1970,9,2,5,374,10.1236
1970,9,3,1,233,9.8440
1970,9,3,2,286,7.8608
1970,9,3,3,474,6.2003
1970,9,3,4,549,4.8595
1970,9,3,5,511,5.5513
1970,10,1,1,623,-9.6517
1970,10,1,2,717,-7.1565
1970,10,1,3,794,-7.0309
1970,10,1,4,793,-7.3065
1970,10,1,5,812,-6.7659
1970,10,2,1,297,-7.6117
1970,10,2,2,302,-5.6844
1970,10,2,3,396,-5.4687
1970,10,2,4,394,-4.5572
1970,10,2,5,347,-5.1167
1970,10,3,1,418,-2.4260
1970,10,3,2,331,-2.9469
1970,10,3,3,497,-2.3610
1970,10,3,4,537,-2.8262
1970,10,3,5,426,-2.3353
1970,11,1,1,522,-2.4235
1970,11,1,2,661,-1.6960
1970,11,1,3,869,-2.4334
1970,11,1,4,770,-2.5383
1970,11,1,5,775,-2.1362
1970,11,2,1,272,1.7020
1970,11,2,2,302,0.5463
1970,11,2,3,408,2.1273
1970,11,2,4,390,1.0460
1970,11,2,5,330,0.7900
1970,11,3,1,393,6.3058
1970,11,3,2,350,5.6194
1970,11,3,3,504,4.8832
1970,11,3,4,531,5.1952
1970,11,3,5,413,5.6580
1970,12,1,1,559,7.7861
1970,12,1,2,725,9.1115
1970,12,1,3,890,8.3277
1970,12,1,4,813,7.4974
1970,12,1,5,773,9.2147
1970,12,2,1,271,7.2402
1970,12,2,2,329,8.5055
1970,12,2,3,428,8.1942
1970,12,2,4,400,6.7959
1970,12,2,5,349,8.3247
1970,12,3,1,392,5.0542
1970,12,3,2,403,6.3279
1970,12,3,3,532,7.2486
1970,12,3,4,515,5.9864
1970,12,3,5,481,4.2326
1971,1,1,1,525,14.3113
1971,1,1,2,784,14.0674
1971,1,1,3,828,16.3434
1971,1,1,4,848,14.6779
1971,1,1,5,817,15.0558
1971,1,2,1,251,9.4440
1971,1,2,2,377,10.5600
1971,1,2,3,413,10.3911
1971,1,2,4,419,10.2366
1971,1,2,5,361,11.0965
1971,1,3,1,368,7.8092
1971,1,3,2,452,6.4459
1971,1,3,3,518,7.3987
1971,1,3,4,529,6.0097
1971,1,3,5,474,7.9971
1971,2,1,1,533,7.6317
1971,2,1,2,667,5.7217
1971,2,1,3,821,5.4982
1971,2,1,4,917,6.4583
1971,2,1,5,737,7.3930
1971,2,2,1,270,6.0039
1971,2,2,2,330,3.9191
1971,2,2,3,404,3.1661
1971,2,2,4,439,4.0286
1971,2,2,5,326,4.3105
1971,2,3,1,403,3.7864
1971,2,3,2,397,3.1975
1971,2,3,3,514,2.6074
1971,2,3,4,553,3.2640
1971,2,3,5,443,5.3648
1971,3,1,1,672,6.3268
1971,3,1,2,728,5.5619
1971,3,1,3,805,5.5462
1971,3,1,4,851,6.1975
1971,3,1,5,635,5.9047
1971,3,2,1,319,5.9802
1971,3,2,2,355,5.5963
1971,3,2,3,401,6.7882
1971,3,2,4,425,6.9795
1971,3,2,5,302,5.4970
1971,3,3,1,437,3.9384
1971,3,3,2,430,3.8802
1971,3,3,3,536,4.9948
1971,3,3,4,532,5.4176
1971,3,3,5,415,5.7400
1971,4,1,1,680,1.2080
1971,4,1,2,772,2.0865
1971,4,1,3,774,2.6014
1971,4,1,4,825,1.7861
1971,4,1,5,727,1.7762
1971,4,2,1,315,2.1485
1971,4,2,2,410,2.8131
1971,4,2,3,401,2.2834
1971,4,2,4,406,2.6582
1971,4,2,5,336,2.2423
1971,4,3,1,409,4.7605
1971,4,3,2,540,4.8410
1971,4,3,3,542,5.4534
1971,4,3,4,528,3.7940
1971,4,3,5,435,6.5048
1971,5,1,1,646,-6.5996
1971,5,1,2,737,-5.4077
1971,5,1,3,879,-5.7448
1971,5,1,4,844,-6.0303
1971,5,1,5,688,-7.2038
1971,5,2,1,301,-3.9661
1971,5,2,2,395,-5.4779
1971,5,2,3,428,-5.1523
1971,5,2,4,377,-4.1732
1971,5,2,5,312,-6.6494
1971,5,3,1,415,-3.2049
1971,5,3,2,515,-2.8510
1971,5,3,3,554,-2.8671
1971,5,3,4,437,-2.4998
1971,5,3,5,348,-2.4063
1971,6,1,1,639,-2.4207
1971,6,1,2,794,-2.8291
1971,6,1,3,910,-3.1504
1971,6,1,4,912,-2.7012
1971,6,1,5,676,-2.5829
1971,6,2,1,309,-1.4556
1971,6,2,2,416,-0.7745
1971,6,2,3,451,-0.5149
1971,6,2,4,392,-1.1028
1971,6,2,5,285,-1.9242
1971,6,3,1,406,0.3872
1971,6,3,2,531,0.5853
1971,6,3,3,560,0.3000
1971,6,3,4,458,0.4417
1971,6,3,5,293,0.9580
1971,7,1,1,629,-6.0545
1971,7,1,2,799,-6.1654
1971,7,1,3,841,-4.7888
1971,7,1,4,766,-6.7551
1971,7,1,5,549,-7.3829
1971,7,2,1,307,-5.6043
1971,7,2,2,395,-5.1392
1971,7,2,3,435,-6.4248
1971,7,2,4,333,-5.8090
1971,7,2,5,280,-6.0797
1971,7,3,1,406,-5.2427
1971,7,3,2,529,-5.3787
1971,7,3,3,544,-5.0601
1971,7,3,4,412,-5.3231
1971,7,3,5,324,-7.6677
1971,8,1,1,652,2.8778
1971,8,1,2,760,2.3316
1971,8,1,3,868,2.5807
1971,8,1,4,764,2.8493
1971,8,1,5,611,2.0545
1971,8,2,1,308,4.7119
1971,8,2,2,388,4.8430
1971,8,2,3,435,4.7701
1971,8,2,4,379,3.3408
1971,8,2,5,334,4.6092
1971,8,3,1,368,5.3188
1971,8,3,2,503,5.6921
1971,8,3,3,543,5.2441
1971,8,3,4,526,5.0736
1971,8,3,5,432,5.6808
1971,9,1,1,535,-1.0188
1971,9,1,2,734,-0.9753
1971,9,1,3,758,-0.9612
1971,9,1,4,793,-0.1993
1971,9,1,5,732,0.3232
1971,9,2,1,293,-1.8535
1971,9,2,2,368,-0.9609
1971,9,2,3,363,-1.0357
