year,month,rank_ME,rank_dROE_12,nstocks,ret_vw
1982,2,2,1,298,-6.4034
1982,2,2,2,300,-2.9241
1982,2,2,3,278,-2.5657
1982,2,2,4,329,-2.4226
1982,2,2,5,313,-4.5307
1982,2,3,1,270,-6.9501
1982,2,3,2,414,-5.8557
1982,2,3,3,434,-4.1375
1982,2,3,4,408,-4.6987
1982,2,3,5,294,-5.0164
1982,3,1,1,546,-0.8810
1982,3,1,2,424,-0.5844
1982,3,1,3,347,-0.7210
1982,3,1,4,405,-0.6254
1982,3,1,5,548,0.4860
1982,3,2,1,311,-0.8643
1982,3,2,2,311,-0.6219
1982,3,2,3,288,0.5095
1982,3,2,4,344,1.0541
1982,3,2,5,322,-0.4723
1982,3,3,1,271,-2.4849
1982,3,3,2,430,-0.7544
1982,3,3,3,449,0.4297
1982,3,3,4,427,0.0020
1982,3,3,5,313,-2.5234
1982,4,1,1,543,4.7233
1982,4,1,2,406,3.7482
1982,4,1,3,339,4.0312
1982,4,1,4,388,4.7098
1982,4,1,5,543,5.1688
1982,4,2,1,300,5.7513
1982,4,2,2,304,6.0590
1982,4,2,3,274,5.8664
1982,4,2,4,323,5.6001
1982,4,2,5,316,5.5901
1982,4,3,1,253,4.6809
1982,4,3,2,400,4.2183
1982,4,3,3,428,3.6521
1982,4,3,4,408,5.0581
1982,4,3,5,282,5.0289
1982,5,1,1,553,-3.0301
1982,5,1,2,412,-1.3007
1982,5,1,3,363,-1.2798
1982,5,1,4,396,-2.0129
1982,5,1,5,527,-2.8006
1982,5,2,1,314,-4.9202
1982,5,2,2,321,-3.6271
1982,5,2,3,297,-1.9350
1982,5,2,4,336,-2.0031
1982,5,2,5,333,-3.6172
1982,5,3,1,271,-1.7092
1982,5,3,2,432,-2.7515
1982,5,3,3,463,-2.1424
1982,5,3,4,438,-2.6236
1982,5,3,5,310,-3.5858
1982,6,1,1,571,-3.7398
1982,6,1,2,431,-1.7040
1982,6,1,3,371,-1.7398
1982,6,1,4,406,-0.4944
1982,6,1,5,546,-0.9465
1982,6,2,1,320,-2.4100
1982,6,2,2,322,-2.0236
1982,6,2,3,306,-1.2521
1982,6,2,4,341,-0.2141
1982,6,2,5,333,-1.0355
1982,6,3,1,270,-3.2843
1982,6,3,2,434,-1.8710
1982,6,3,3,471,-1.2940
1982,6,3,4,448,-1.5365
1982,6,3,5,321,-2.4517
1982,7,1,1,545,-1.4848
1982,7,1,2,416,-0.7138
1982,7,1,3,359,-0.0019
1982,7,1,4,384,0.2264
1982,7,1,5,525,-0.3551
1982,7,2,1,312,-0.0640
1982,7,2,2,299,-0.9474
1982,7,2,3,282,0.5256
1982,7,2,4,314,-0.0148
1982,7,2,5,318,-1.3545
1982,7,3,1,250,-3.2613
1982,7,3,2,401,-2.7523
1982,7,3,3,433,-1.4644
1982,7,3,4,416,-1.5281
1982,7,3,5,304,-4.1390
1982,8,1,1,549,7.5254
1982,8,1,2,406,6.7100
1982,8,1,3,371,6.8500
1982,8,1,4,366,7.0946
1982,8,1,5,519,6.6019
1982,8,2,1,321,12.2951
1982,8,2,2,300,10.3330
1982,8,2,3,294,10.5655
1982,8,2,4,314,10.5174
1982,8,2,5,328,10.2241
1982,8,3,1,252,14.4759
1982,8,3,2,418,13.5524
1982,8,3,3,452,12.5008
1982,8,3,4,423,11.5102
1982,8,3,5,330,12.1148
1982,9,1,1,575,1.7270
1982,9,1,2,427,3.8526
1982,9,1,3,395,5.7384
1982,9,1,4,381,5.2744
1982,9,1,5,528,4.9439
1982,9,2,1,320,0.5832
1982,9,2,2,302,3.3637
1982,9,2,3,298,3.7670
1982,9,2,4,309,3.2913
1982,9,2,5,333,3.6249
1982,9,3,1,257,0.2880
1982,9,3,2,419,0.5405
1982,9,3,3,458,1.1344
1982,9,3,4,434,1.3102
1982,9,3,5,341,0.1429
1982,10,1,1,567,15.2614
1982,10,1,2,407,13.1601
1982,10,1,3,382,12.2664
1982,10,1,4,364,12.5698
1982,10,1,5,511,13.8295
1982,10,2,1,303,15.4783
1982,10,2,2,286,13.3367
1982,10,2,3,288,12.1486
1982,10,2,4,296,11.9519
1982,10,2,5,305,13.2963
1982,10,3,1,228,11.5423
1982,10,3,2,394,12.2017
1982,10,3,3,430,10.2062
1982,10,3,4,405,9.9294
1982,10,3,5,316,10.6134
1982,11,1,1,559,9.8580
1982,11,1,2,416,9.6967
1982,11,1,3,379,9.0834
1982,11,1,4,349,9.7721
1982,11,1,5,501,10.7069
1982,11,2,1,303,7.6829
1982,11,2,2,291,7.8949
1982,11,2,3,300,8.4540
1982,11,2,4,294,9.0707
1982,11,2,5,315,9.9151
1982,11,3,1,252,3.5293
1982,11,3,2,409,3.9706
1982,11,3,3,442,3.3206
1982,11,3,4,420,5.1395
1982,11,3,5,345,4.3642
1982,12,1,1,574,2.3391
1982,12,1,2,438,1.7709
1982,12,1,3,396,2.6760
1982,12,1,4,360,1.5403
1982,12,1,5,511,1.8883
1982,12,2,1,309,0.4748
1982,12,2,2,299,2.0022
1982,12,2,3,307,1.7913
1982,12,2,4,299,2.2242
1982,12,2,5,320,1.2360
1982,12,3,1,257,4.0780
1982,12,3,2,416,1.2956
1982,12,3,3,446,1.7519
1982,12,3,4,423,1.1500
1982,12,3,5,344,1.8867
1983,1,1,1,564,9.3336
1983,1,1,2,423,8.3139
1983,1,1,3,379,8.0157
1983,1,1,4,364,6.7775
1983,1,1,5,505,9.2307
1983,1,2,1,289,7.6563
1983,1,2,2,283,5.9861
1983,1,2,3,300,5.6026
1983,1,2,4,276,4.4502
1983,1,2,5,315,5.7721
1983,1,3,1,239,5.6245
1983,1,3,2,392,4.9669
1983,1,3,3,417,4.1390
1983,1,3,4,404,4.1025
1983,1,3,5,328,2.5819
1983,2,1,1,549,4.4427
1983,2,1,2,424,7.3465
1983,2,1,3,354,5.7166
1983,2,1,4,340,6.0213
1983,2,1,5,489,7.2948
1983,2,2,1,280,5.2800
1983,2,2,2,267,5.1053
1983,2,2,3,286,6.2507
1983,2,2,4,271,5.8534
1983,2,2,5,300,6.0713
1983,2,3,1,234,1.6408
1983,2,3,2,368,3.8961
1983,2,3,3,406,2.7022
1983,2,3,4,398,2.1503
1983,2,3,5,321,2.1813
1983,3,1,1,551,5.8476
1983,3,1,2,431,6.1031
1983,3,1,3,362,5.0175
1983,3,1,4,345,6.3929
1983,3,1,5,485,6.3022
1983,3,2,1,285,4.5361
1983,3,2,2,284,3.9345
1983,3,2,3,292,4.3681
1983,3,2,4,275,4.0769
1983,3,2,5,315,5.2852
1983,3,3,1,248,3.0562
1983,3,3,2,370,2.5068
1983,3,3,3,427,2.6566
1983,3,3,4,420,2.9902
1983,3,3,5,333,2.9182
1983,4,1,1,535,7.6826
1983,4,1,2,415,7.6638
1983,4,1,3,351,7.7765
1983,4,1,4,328,7.1189
1983,4,1,5,485,7.4884
1983,4,2,1,272,5.1210
1983,4,2,2,258,7.0664
1983,4,2,3,279,6.7670
1983,4,2,4,267,6.1777
1983,4,2,5,310,6.2938
1983,4,3,1,218,7.5336
1983,4,3,2,344,6.3547
1983,4,3,3,390,6.2029
1983,4,3,4,384,6.5488
1983,4,3,5,312,9.0196
1983,5,1,1,553,11.9670
1983,5,1,2,452,10.0675
1983,5,1,3,378,8.9868
1983,5,1,4,364,8.5688
1983,5,1,5,531,9.6785
1983,5,2,1,286,6.5512
1983,5,2,2,294,5.1342
1983,5,2,3,298,4.2923
1983,5,2,4,284,4.6847
1983,5,2,5,334,6.2958
1983,5,3,1,243,3.9473
1983,5,3,2,382,1.6380
1983,5,3,3,424,0.3846
1983,5,3,4,420,-1.8035
1983,5,3,5,333,-0.4299
1983,6,1,1,601,3.1126
1983,6,1,2,485,4.3497
1983,6,1,3,410,4.7938
1983,6,1,4,392,3.7905
1983,6,1,5,591,4.7164
1983,6,2,1,299,5.8197
1983,6,2,2,309,6.2499
1983,6,2,3,305,5.4450
1983,6,2,4,304,5.7928
1983,6,2,5,341,5.9755
1983,6,3,1,242,3.2727
1983,6,3,2,386,3.8713
1983,6,3,3,439,3.7667
1983,6,3,4,433,3.8673
1983,6,3,5,347,5.3439
1983,7,1,1,596,-2.5106
1983,7,1,2,473,-1.1666
1983,7,1,3,379,-1.6196
1983,7,1,4,394,-1.0994
1983,7,1,5,588,-1.1325
1983,7,2,1,284,-1.8967
1983,7,2,2,296,-1.3398
1983,7,2,3,290,-2.4615
1983,7,2,4,296,-2.0193
1983,7,2,5,336,-2.7363
1983,7,3,1,226,-3.2000
1983,7,3,2,354,-4.3661
1983,7,3,3,409,-3.2102
1983,7,3,4,405,-3.0755
1983,7,3,5,323,-1.9667
1983,8,1,1,613,-3.3956
1983,8,1,2,514,-3.1302
1983,8,1,3,406,-2.0341
1983,8,1,4,427,-1.9489
1983,8,1,5,623,-2.7457
1983,8,2,1,301,-3.0314
1983,8,2,2,312,-1.6226
1983,8,2,3,315,-1.8599
1983,8,2,4,323,-2.8789
1983,8,2,5,350,-3.4050
1983,8,3,1,246,2.6105
1983,8,3,2,383,2.9876
1983,8,3,3,434,2.3611
1983,8,3,4,435,0.3981
1983,8,3,5,332,-1.8535
1983,9,1,1,678,-1.3878
1983,9,1,2,558,0.9226
1983,9,1,3,441,1.1487
1983,9,1,4,453,2.1986
1983,9,1,5,681,1.7694
1983,9,2,1,307,2.1787
1983,9,2,2,327,2.9966
1983,9,2,3,320,3.2957
1983,9,2,4,343,3.3541
1983,9,2,5,370,2.7068
1983,9,3,1,251,-0.1023
1983,9,3,2,404,0.0401
1983,9,3,3,440,1.5682
1983,9,3,4,442,2.6093
1983,9,3,5,333,2.9126
1983,10,1,1,677,-8.1221
1983,10,1,2,552,-4.8360
1983,10,1,3,436,-3.5479
1983,10,1,4,450,-3.8880
1983,10,1,5,681,-6.7986
1983,10,2,1,297,-6.7444
1983,10,2,2,332,-4.5087
1983,10,2,3,306,-4.5303
1983,10,2,4,335,-4.8782
1983,10,2,5,357,-7.0997
1983,10,3,1,226,-5.7052
1983,10,3,2,376,-3.2397
1983,10,3,3,413,-1.1520
1983,10,3,4,425,-0.1263
1983,10,3,5,300,-0.1612
1983,11,1,1,742,3.6024
1983,11,1,2,579,5.3483
1983,11,1,3,464,4.5522
1983,11,1,4,493,5.5906
1983,11,1,5,723,5.4230
1983,11,2,1,326,5.7485
1983,11,2,2,365,4.9855
1983,11,2,3,336,4.9878
1983,11,2,4,352,5.1819
1983,11,2,5,369,7.0926
1983,11,3,1,248,4.0293
1983,11,3,2,402,2.9043
1983,11,3,3,442,2.8402
1983,11,3,4,440,1.3124
1983,11,3,5,325,1.6204
1983,12,1,1,837,-2.2679
1983,12,1,2,608,-1.1349
1983,12,1,3,494,-0.3334
1983,12,1,4,533,-1.1135
1983,12,1,5,782,-1.6667
1983,12,2,1,345,-1.7794
1983,12,2,2,374,-0.3439
1983,12,2,3,350,-1.1610
1983,12,2,4,360,-1.5252
1983,12,2,5,376,-2.6313
1983,12,3,1,253,1.3193
1983,12,3,2,418,-0.5532
1983,12,3,3,444,-1.3065
1983,12,3,4,434,-0.9280
1983,12,3,5,319,-1.4334
1984,1,1,1,837,1.9117
1984,1,1,2,612,0.5805
1984,1,1,3,490,0.3358
1984,1,1,4,539,-0.9355
1984,1,1,5,791,-1.6849
1984,1,2,1,340,-0.6323
1984,1,2,2,377,-2.6063
1984,1,2,3,345,-2.1313
1984,1,2,4,353,-2.9538
1984,1,2,5,363,-4.6245
1984,1,3,1,255,-0.2613
1984,1,3,2,410,0.1934
1984,1,3,3,438,0.1754
1984,1,3,4,420,-2.5228
1984,1,3,5,295,-3.7578
1984,2,1,1,863,-6.6917
1984,2,1,2,614,-5.9834
1984,2,1,3,489,-5.6592
1984,2,1,4,553,-5.1261
1984,2,1,5,823,-6.3160
1984,2,2,1,342,-5.2532
1984,2,2,2,370,-4.6192
1984,2,2,3,342,-4.2972
1984,2,2,4,362,-4.2820
1984,2,2,5,359,-5.8500
1984,2,3,1,255,-4.8475
1984,2,3,2,421,-3.1088
1984,2,3,3,446,-2.6348
1984,2,3,4,415,-3.5479
1984,2,3,5,289,-4.6825
1984,3,1,1,927,1.3423
1984,3,1,2,634,0.8266
1984,3,1,3,514,0.9195
1984,3,1,4,597,1.4736
1984,3,1,5,866,0.9899
1984,3,2,1,356,1.2601
1984,3,2,2,384,1.1579
1984,3,2,3,342,0.8000
1984,3,2,4,383,1.3242
1984,3,2,5,374,0.7171
1984,3,3,1,269,3.0437
1984,3,3,2,430,1.5640
1984,3,3,3,458,0.9203
1984,3,3,4,421,1.7888
1984,3,3,5,290,1.1293
1984,4,1,1,965,-2.8845
1984,4,1,2,613,-0.5443
1984,4,1,3,508,0.2717
1984,4,1,4,620,-0.4410
1984,4,1,5,896,-1.8321
1984,4,2,1,358,0.3527
1984,4,2,2,372,1.2609
1984,4,2,3,329,1.0002
1984,4,2,4,367,0.5499
1984,4,2,5,356,-0.7640
1984,4,3,1,253,0.0563
1984,4,3,2,400,1.1803
1984,4,3,3,426,1.2098
1984,4,3,4,390,1.1430
1984,4,3,5,267,-0.8819
1984,5,1,1,1082,-6.6270
1984,5,1,2,649,-4.1563
1984,5,1,3,537,-3.0127
1984,5,1,4,667,-3.5717
1984,5,1,5,936,-5.5775
1984,5,2,1,377,-6.8867
1984,5,2,2,383,-4.3090
1984,5,2,3,344,-3.3127
1984,5,2,4,383,-4.3950
1984,5,2,5,358,-5.0431
1984,5,3,1,274,-5.6511
1984,5,3,2,433,-3.9752
1984,5,3,3,461,-4.3644
1984,5,3,4,418,-5.1583
1984,5,3,5,274,-5.9924
1984,6,1,1,1156,0.5527
1984,6,1,2,681,3.2886
1984,6,1,3,568,3.1607
1984,6,1,4,706,3.5416
1984,6,1,5,986,2.4120
1984,6,2,1,396,2.3365
1984,6,2,2,392,3.8488
1984,6,2,3,357,3.8608
1984,6,2,4,387,3.3433
1984,6,2,5,356,3.6240
1984,6,3,1,286,1.5446
1984,6,3,2,441,2.4859
1984,6,3,3,467,3.0143
1984,6,3,4,422,1.7571
1984,6,3,5,276,2.1574
1984,7,1,1,1130,-6.4089
1984,7,1,2,661,-4.0960
1984,7,1,3,539,-3.0627
1984,7,1,4,678,-2.7539
1984,7,1,5,978,-5.1253
1984,7,2,1,379,-7.3093
1984,7,2,2,374,-3.7889
1984,7,2,3,327,-2.6896
1984,7,2,4,360,-3.3602
1984,7,2,5,336,-5.6773
1984,7,3,1,276,-4.4733
1984,7,3,2,412,-2.1357
1984,7,3,3,445,-1.9462
1984,7,3,4,385,-1.0400
1984,7,3,5,249,-0.7271
1984,8,1,1,1168,9.8009
1984,8,1,2,673,10.0535
1984,8,1,3,555,9.3652
1984,8,1,4,691,9.9929
1984,8,1,5,986,11.8337
1984,8,2,1,395,13.0739
1984,8,2,2,369,11.7326
1984,8,2,3,336,11.6500
1984,8,2,4,367,12.8012
1984,8,2,5,348,13.3233
1984,8,3,1,291,12.0297
1984,8,3,2,431,9.9968
1984,8,3,3,455,10.5958
1984,8,3,4,403,12.1151
1984,8,3,5,269,12.6154
1984,9,1,1,1235,-1.6935
1984,9,1,2,704,0.3020
1984,9,1,3,588,0.5584
1984,9,1,4,732,0.3150
1984,9,1,5,1036,-0.4456
1984,9,2,1,414,-1.8870
1984,9,2,2,376,-0.4376
1984,9,2,3,343,-0.0331
1984,9,2,4,377,-0.7466
1984,9,2,5,359,-2.3377
1984,9,3,1,298,-1.2735
1984,9,3,2,430,0.2705
1984,9,3,3,456,-0.3316
1984,9,3,4,415,-0.7185
1984,9,3,5,273,-1.1549
1984,10,1,1,1218,-3.7300
1984,10,1,2,662,-2.8713
1984,10,1,3,569,-1.1505
1984,10,1,4,698,-1.4668
1984,10,1,5,1008,-3.1180
1984,10,2,1,385,-2.8037
1984,10,2,2,357,-0.3580
1984,10,2,3,317,0.1316
1984,10,2,4,356,-0.7809
1984,10,2,5,328,-1.3685
1984,10,3,1,274,-1.6240
1984,10,3,2,392,0.2719
1984,10,3,3,422,1.0657
1984,10,3,4,371,0.1912
1984,10,3,5,252,0.9226
1984,11,1,1,1234,-4.2535
1984,11,1,2,666,-2.4788
1984,11,1,3,595,-1.8775
1984,11,1,4,720,-2.4569
1984,11,1,5,1026,-3.6276
1984,11,2,1,397,-3.6893
1984,11,2,2,366,-0.6899
1984,11,2,3,328,-0.4586
1984,11,2,4,381,-0.7232
1984,11,2,5,350,-2.7641
1984,11,3,1,289,-2.0485
1984,11,3,2,421,-0.7407
1984,11,3,3,450,-0.6500
1984,11,3,4,402,-0.5374
1984,11,3,5,263,-2.3084
1984,12,1,1,1283,0.0694
1984,12,1,2,705,1.3081
1984,12,1,3,620,1.1527
1984,12,1,4,742,1.2051
1984,12,1,5,1072,0.8597
1984,12,2,1,400,1.8574
1984,12,2,2,381,1.8725
1984,12,2,3,333,3.0930
1984,12,2,4,391,2.5985
1984,12,2,5,362,2.9809
1984,12,3,1,297,1.0188
1984,12,3,2,426,1.6067
1984,12,3,3,452,2.1824
1984,12,3,4,419,2.3956
1984,12,3,5,267,3.4535
1985,1,1,1,1284,14.2110
1985,1,1,2,705,12.1827
1985,1,1,3,616,11.5145
1985,1,1,4,736,11.7671
1985,1,1,5,1058,12.6760
1985,1,2,1,398,11.3926
1985,1,2,2,369,11.4161
1985,1,2,3,324,10.2436
1985,1,2,4,386,10.4079
1985,1,2,5,356,12.4917
1985,1,3,1,274,9.7707
1985,1,3,2,414,6.9357
1985,1,3,3,440,7.8954
1985,1,3,4,404,7.5407
1985,1,3,5,257,8.4372
1985,2,1,1,1279,3.1315
1985,2,1,2,699,2.8108
1985,2,1,3,616,3.1675
1985,2,1,4,726,3.6093
1985,2,1,5,1044,3.8094
1985,2,2,1,382,1.9314
1985,2,2,2,379,1.9201
1985,2,2,3,322,2.5429
1985,2,2,4,380,2.1231
1985,2,2,5,343,1.8308
1985,2,3,1,279,1.2195
1985,2,3,2,421,2.5505
1985,2,3,3,440,1.5367
1985,2,3,4,412,1.8499
1985,2,3,5,264,-0.5618
1985,3,1,1,1323,-2.9828
1985,3,1,2,735,-0.9749
1985,3,1,3,622,-1.3165
1985,3,1,4,743,-1.1936
1985,3,1,5,1083,-2.2789
1985,3,2,1,397,-2.5318
1985,3,2,2,398,-1.2334
1985,3,2,3,333,-1.8545
1985,3,2,4,399,-2.5003
1985,3,2,5,353,-2.8323
1985,3,3,1,289,0.8141
1985,3,3,2,435,1.3950
1985,3,3,3,445,-0.2964
1985,3,3,4,429,0.0787
1985,3,3,5,282,-1.7850
1985,4,1,1,1311,-3.0745
1985,4,1,2,726,-1.1915
1985,4,1,3,603,-0.4491
1985,4,1,4,729,0.2354
1985,4,1,5,1089,-1.7923
1985,4,2,1,384,-2.6971
1985,4,2,2,389,-1.2649
1985,4,2,3,317,-1.0225
1985,4,2,4,383,-1.3554
1985,4,2,5,351,-2.0271
1985,4,3,1,268,-1.3950
1985,4,3,2,397,0.3668
1985,4,3,3,424,-0.5509
1985,4,3,4,410,-0.3954
1985,4,3,5,269,-2.8529
1985,5,1,1,1363,2.0992
1985,5,1,2,753,2.2271
1985,5,1,3,626,2.8858
1985,5,1,4,727,3.5284
1985,5,1,5,1147,2.7382
1985,5,2,1,405,3.6798
1985,5,2,2,400,4.2015
1985,5,2,3,347,3.8665
1985,5,2,4,397,3.3296
1985,5,2,5,364,3.6244
1985,5,3,1,295,5.2683
1985,5,3,2,435,6.0480
1985,5,3,3,446,6.2019
1985,5,3,4,436,6.2197
1985,5,3,5,301,5.8509
1985,6,1,1,1415,-0.4266
1985,6,1,2,803,0.4521
1985,6,1,3,653,0.6156
1985,6,1,4,743,1.1667
1985,6,1,5,1204,-0.2673
1985,6,2,1,408,0.1081
1985,6,2,2,403,1.3900
1985,6,2,3,352,1.6343
1985,6,2,4,401,1.3892
1985,6,2,5,380,0.7059
1985,6,3,1,294,1.3051
1985,6,3,2,432,2.0055
1985,6,3,3,454,1.2548
1985,6,3,4,447,2.0892
1985,6,3,5,324,2.0714
1985,7,1,1,1351,1.9414
1985,7,1,2,759,1.9257
1985,7,1,3,624,2.3935
1985,7,1,4,709,3.5716
1985,7,1,5,1175,3.4186
1985,7,2,1,388,2.6254
1985,7,2,2,374,2.3288
1985,7,2,3,324,2.4052
1985,7,2,4,381,2.3563
1985,7,2,5,371,3.7503
1985,7,3,1,262,0.9778
1985,7,3,2,397,-1.1140
1985,7,3,3,416,-0.0903
1985,7,3,4,426,-0.4882
1985,7,3,5,303,0.4317
1985,8,1,1,1346,-1.4770
1985,8,1,2,777,-0.6205
1985,8,1,3,627,-0.5052
1985,8,1,4,690,0.0618
1985,8,1,5,1198,-1.1045
1985,8,2,1,398,-0.7405
1985,8,2,2,392,-0.5363
1985,8,2,3,333,-0.3774
1985,8,2,4,390,-0.6535
1985,8,2,5,399,-2.0437
1985,8,3,1,287,-0.5278
1985,8,3,2,416,0.1478
1985,8,3,3,443,-0.7447
1985,8,3,4,450,-0.0548
1985,8,3,5,326,-0.7594
1985,9,1,1,1379,-6.4620
1985,9,1,2,805,-4.0318
1985,9,1,3,655,-4.5674
1985,9,1,4,715,-5.0357
1985,9,1,5,1240,-6.3688
1985,9,2,1,400,-6.9839
1985,9,2,2,401,-4.6818
1985,9,2,3,342,-4.5598
1985,9,2,4,395,-5.3170
1985,9,2,5,405,-6.3215
1985,9,3,1,285,-3.3769
1985,9,3,2,416,-2.9063
1985,9,3,3,450,-3.4337
1985,9,3,4,458,-3.2468
1985,9,3,5,331,-3.5884
1985,10,1,1,1322,1.5980
1985,10,1,2,772,2.0402
1985,10,1,3,622,3.5472
1985,10,1,4,674,3.8852
1985,10,1,5,1231,2.7686
1985,10,2,1,382,2.7183
1985,10,2,2,367,4.2434
1985,10,2,3,327,3.3333
1985,10,2,4,369,4.2013
1985,10,2,5,385,3.3652
1985,10,3,1,260,4.0165
1985,10,3,2,370,5.1981
1985,10,3,3,411,4.5017
1985,10,3,4,412,4.0259
1985,10,3,5,310,2.4496
1985,11,1,1,1341,6.0782
1985,11,1,2,795,5.4860
1985,11,1,3,618,5.4371
1985,11,1,4,673,7.2131
1985,11,1,5,1242,5.7684
1985,11,2,1,393,7.6776
1985,11,2,2,391,6.0927
1985,11,2,3,340,7.7601
1985,11,2,4,379,6.7865
1985,11,2,5,408,7.8727
1985,11,3,1,265,6.2559
1985,11,3,2,398,6.0346
1985,11,3,3,434,7.0008
1985,11,3,4,433,7.4558
1985,11,3,5,332,7.9888
1985,12,1,1,1375,3.6255
1985,12,1,2,844,4.9590
1985,12,1,3,641,4.3992
1985,12,1,4,681,4.0326
1985,12,1,5,1272,3.5134
1985,12,2,1,393,4.6884
1985,12,2,2,386,4.0629
1985,12,2,3,343,4.8205
1985,12,2,4,374,5.5533
1985,12,2,5,418,4.1445
1985,12,3,1,273,4.2191
1985,12,3,2,395,4.0047
1985,12,3,3,437,5.0746
1985,12,3,4,429,3.8625
1985,12,3,5,336,4.8539
1986,1,1,1,1340,2.0503
1986,1,1,2,831,1.3402
1986,1,1,3,621,1.8725
1986,1,1,4,665,2.3237
1986,1,1,5,1249,3.3015
1986,1,2,1,377,-0.0428
1986,1,2,2,378,0.9693
1986,1,2,3,337,1.0765
1986,1,2,4,370,0.9470
1986,1,2,5,404,1.9220
1986,1,3,1,257,0.8195
1986,1,3,2,372,0.0100
1986,1,3,3,414,0.0420
1986,1,3,4,408,0.9493
1986,1,3,5,312,0.6539
1986,2,1,1,1337,5.4145
1986,2,1,2,813,6.6515
1986,2,1,3,621,7.0626
1986,2,1,4,638,6.4971
1986,2,1,5,1250,6.7077
1986,2,2,1,374,7.1424
1986,2,2,2,381,7.3457
1986,2,2,3,343,6.8096
1986,2,2,4,359,6.6251
1986,2,2,5,396,7.3337
1986,2,3,1,261,6.8657
1986,2,3,2,372,7.5000
1986,2,3,3,418,7.5072
1986,2,3,4,420,8.1455
1986,2,3,5,316,7.8179
1986,3,1,1,1350,4.8917
1986,3,1,2,851,5.3564
1986,3,1,3,620,5.2234
1986,3,1,4,676,4.2005
1986,3,1,5,1265,4.8622
1986,3,2,1,385,3.9136
1986,3,2,2,394,5.2905
1986,3,2,3,356,6.4437
1986,3,2,4,369,5.8229
1986,3,2,5,409,5.8627
1986,3,3,1,276,3.4396
1986,3,3,2,375,4.1209
1986,3,3,3,433,4.9999
1986,3,3,4,427,6.9302
1986,3,3,5,322,6.6069
1986,4,1,1,1338,1.2184
1986,4,1,2,817,0.5881
1986,4,1,3,585,1.6007
1986,4,1,4,626,2.1062
1986,4,1,5,1247,2.9576
1986,4,2,1,374,1.5088
1986,4,2,2,375,0.3946
1986,4,2,3,335,-0.0490
1986,4,2,4,342,2.4892
1986,4,2,5,391,2.1382
1986,4,3,1,253,-0.1395
1986,4,3,2,358,-0.7158
1986,4,3,3,416,-0.9583
1986,4,3,4,395,-0.5794
1986,4,3,5,296,-0.0445
1986,5,1,1,1376,2.6070
1986,5,1,2,835,3.1633
1986,5,1,3,598,3.6845
1986,5,1,4,628,4.0473
1986,5,1,5,1255,4.8567
1986,5,2,1,392,2.4658
1986,5,2,2,395,3.4506
1986,5,2,3,351,3.2261
1986,5,2,4,356,5.0074
1986,5,2,5,401,4.0360
1986,5,3,1,272,3.9722
1986,5,3,2,382,4.3925
1986,5,3,3,439,5.4085
1986,5,3,4,429,5.6597
1986,5,3,5,304,7.2599
1986,6,1,1,1420,-2.3284
1986,6,1,2,864,-0.0386
1986,6,1,3,609,1.2002
1986,6,1,4,662,0.8642
1986,6,1,5,1285,0.7537
1986,6,2,1,400,-2.2701
1986,6,2,2,403,-0.0710
1986,6,2,3,358,1.8444
1986,6,2,4,365,1.1478
1986,6,2,5,412,-0.2388
1986,6,3,1,277,-1.9933
1986,6,3,2,388,-0.3386
1986,6,3,3,446,2.8087
1986,6,3,4,436,3.6617
1986,6,3,5,313,1.7923
1986,7,1,1,1330,-10.1220
1986,7,1,2,819,-7.8755
1986,7,1,3,579,-7.3683
1986,7,1,4,648,-7.7013
1986,7,1,5,1237,-9.4962
1986,7,2,1,378,-11.4744
1986,7,2,2,374,-8.2906
1986,7,2,3,331,-7.3963
1986,7,2,4,356,-7.9234
1986,7,2,5,392,-9.4844
1986,7,3,1,260,-7.6241
1986,7,3,2,357,-6.1678
1986,7,3,3,410,-4.3139
1986,7,3,4,414,-4.2921
1986,7,3,5,289,-6.2678
1986,8,1,1,1342,1.1911
1986,8,1,2,827,1.4491
1986,8,1,3,583,1.2632
1986,8,1,4,663,1.3807
1986,8,1,5,1243,1.4469
1986,8,2,1,396,4.4263
1986,8,2,2,390,4.1273
1986,8,2,3,350,4.6569
1986,8,2,4,373,4.1257
1986,8,2,5,402,4.3905
1986,8,3,1,274,8.7451
1986,8,3,2,381,7.5478
1986,8,3,3,430,6.7401
1986,8,3,4,438,5.9774
1986,8,3,5,304,7.4969
1986,9,1,1,1375,-6.3350
1986,9,1,2,871,-5.0177
1986,9,1,3,609,-5.9920
1986,9,1,4,681,-5.7998
1986,9,1,5,1265,-7.0622
1986,9,2,1,412,-5.3125
1986,9,2,2,393,-5.2145
1986,9,2,3,362,-6.7541
1986,9,2,4,378,-6.7954
1986,9,2,5,412,-6.8485
1986,9,3,1,275,-5.4502
1986,9,3,2,385,-6.2030
1986,9,3,3,436,-9.0068
1986,9,3,4,440,-9.2152
1986,9,3,5,311,-6.9862
1986,10,1,1,1335,1.8176
1986,10,1,2,832,2.3896
1986,10,1,3,579,3.5265
1986,10,1,4,651,4.1728
1986,10,1,5,1221,3.3195
1986,10,2,1,393,4.5396
1986,10,2,2,375,3.6552
1986,10,2,3,340,4.3302
1986,10,2,4,354,4.2781
1986,10,2,5,392,5.3093
1986,10,3,1,257,5.6893
1986,10,3,2,356,3.2556
1986,10,3,3,404,6.8400
1986,10,3,4,400,6.8291
